sivun_id;Kieli;Nimi valikossa;Kuvaus;URL;Dokumentin ID;Dokumentin nimi
50833c20-2f5f-47c5-b3a8-57992911f2f3;so;Baxnaanin;;so/nolosha-finland/caafimaadka/baxnaanin;4226;Kuntoutus 101 (so)
50833c20-2f5f-47c5-b3a8-57992911f2f3;es;Rehabilitación;;es/vida-en-finlandia/salud/rehabilitaci-n;4227;Kuntoutus 101 (es)
50833c20-2f5f-47c5-b3a8-57992911f2f3;tr;Rehabilitasyon;;tr/finlandiya-da-ya-am/sa-l-k/rehabilitasyon;4228;Kuntoutus 101 (tr)
50833c20-2f5f-47c5-b3a8-57992911f2f3;zh;康复疗养;;zh/living-in-finland/health/rehabilitation;4230;Kuntoutus 101 (zh)
50833c20-2f5f-47c5-b3a8-57992911f2f3;fa;توانبخشـی;;fa/living-in-finland/health/rehabilitation;4232;Kuntoutus 101 (fa)
50833c20-2f5f-47c5-b3a8-57992911f2f3;ar;إعادة التأهيل;;ar/living-in-finland/health/rehabilitation;4233;Kuntoutus 101 (ar)
aebbaa81-124f-44ef-a389-504e4b7d7275;sv;Personer med funktionsnedsättning;;sv/livet-i-finland/halsa/handikappade-personer;4234;Vammaiset 101 (sv)
aebbaa81-124f-44ef-a389-504e4b7d7275;ru;Люди с ограниченными возможностями;;ru/living-in-finland/health/disabled-persons;4236;Vammaiset 101 (ru)
aebbaa81-124f-44ef-a389-504e4b7d7275;et;Puuetega inimesed;;et/elu-soomes/tervis/puuetega-inimesed;4237;Vammaiset 101 (et)
aebbaa81-124f-44ef-a389-504e4b7d7275;fr;Handicapés;;fr/vie-en-finlande/sant/handicap-s;4238;Vammaiset 101 (fr)
aebbaa81-124f-44ef-a389-504e4b7d7275;so;Dadka naafada ah;;so/nolosha-finland/caafimaadka/dadka-naafada-ah;4240;Vammaiset 101 (so)
aebbaa81-124f-44ef-a389-504e4b7d7275;es;Personas con discapacidad;;es/vida-en-finlandia/salud/discapacitados;4241;Vammaiset 101 (es)
aebbaa81-124f-44ef-a389-504e4b7d7275;tr;Engelliler;;tr/finlandiya-da-ya-am/sa-l-k/engelliler;4242;Vammaiset 101 (tr)
aebbaa81-124f-44ef-a389-504e4b7d7275;zh;残疾人;;zh/living-in-finland/health/disabled-persons;4244;Vammaiset 101 (zh)
aebbaa81-124f-44ef-a389-504e4b7d7275;fa;معلــولیـن;;fa/living-in-finland/health/disabled-persons;4246;Vammaiset 101 (fa)
aebbaa81-124f-44ef-a389-504e4b7d7275;ar;المعاقون;;ar/living-in-finland/health/disabled-persons;4247;Vammaiset 101 (ar)
1c6561f4-b872-4085-b234-bb6b88a5320e;sv;Tjänster för personer med funktionsnedsättning;;sv/livet-i-finland/halsa/handikappade-personer/hjalp-i-vardagen;4248;Apua arkeen 101 (sv)
1c6561f4-b872-4085-b234-bb6b88a5320e;ru;Услуги для людей с ограниченными возможностями;;ru/living-in-finland/health/disabled-persons/help-for-everyday-life;4250;Apua arkeen 101 (ru)
1c6561f4-b872-4085-b234-bb6b88a5320e;et;Puuetega inimeste teenused;;et/elu-soomes/tervis/puuetega-inimesed/abi-igapaevaeluks;4251;Apua arkeen 101 (et)
1c6561f4-b872-4085-b234-bb6b88a5320e;fr;Services aux handicapés;;fr/vie-en-finlande/sant/handicap-s/de-l-aide-pour-la-vie-quotidienne;4252;Apua arkeen 101 (fr)
1c6561f4-b872-4085-b234-bb6b88a5320e;so;Adeegga dadka laxaadka la’ ;;so/nolosha-finland/caafimaadka/dadka-naafada-ah/ka-caawinta-nolol-maalmeedka;4254;Apua arkeen 101 (so)
1c6561f4-b872-4085-b234-bb6b88a5320e;es;Servicios para discapacitados;;es/vida-en-finlandia/salud/discapacitados/ayuda-para-la-vida-diaria;4255;Apua arkeen 101 (es)
1c6561f4-b872-4085-b234-bb6b88a5320e;tr;Engellilere yönelik hizmetler;;tr/finlandiya-da-ya-am/sa-l-k/engelliler/g-ndelik-ya-am-i-in-yard-m;4256;Apua arkeen 101 (tr)
1c6561f4-b872-4085-b234-bb6b88a5320e;zh;残疾人服务;;zh/living-in-finland/health/disabled-persons/help-for-everyday-life;4258;Apua arkeen 101 (zh)
1c6561f4-b872-4085-b234-bb6b88a5320e;fa;خدمات معلولین;;fa/living-in-finland/health/disabled-persons/help-for-everyday-life;4260;Apua arkeen 101 (fa)
1c6561f4-b872-4085-b234-bb6b88a5320e;ar;خدمات المعاقين;;ar/living-in-finland/health/disabled-persons/help-for-everyday-life;4261;Apua arkeen 101 (ar)
8e2fd9ed-e2e3-42f6-9f99-d15a1a6d9b43;sv;Ekonomiskt stöd för personer med funktionsnedsättning;;sv/livet-i-finland/halsa/handikappade-personer/ekonomiskt-stod-for-handikappade;4262;Taloudellista tukea 101 (sv)
8e2fd9ed-e2e3-42f6-9f99-d15a1a6d9b43;ru;Материальная поддержка инвалидов;;ru/living-in-finland/health/disabled-persons/financial-support-for-disabled-persons;4264;Taloudellista tukea 101 (ru)
8e2fd9ed-e2e3-42f6-9f99-d15a1a6d9b43;et;Majanduslik toetus puuetega inimestele;;et/elu-soomes/tervis/puuetega-inimesed/majanduslik-toetus-puuetega-inimestele;4265;Taloudellista tukea 101 (et)
8e2fd9ed-e2e3-42f6-9f99-d15a1a6d9b43;fr;Aide économique aux handicapés;;fr/vie-en-finlande/sant/handicap-s/aide-conomique-aux-handicap-s;4266;Taloudellista tukea 101 (fr)
8e2fd9ed-e2e3-42f6-9f99-d15a1a6d9b43;so;Kaalmada dhaqaale ee dadka naafada ah;;so/nolosha-finland/caafimaadka/dadka-naafada-ah/kaalmada-dhaqaale-ee-dadka-naafada-ah;4268;Taloudellista tukea 101 (so)
8e2fd9ed-e2e3-42f6-9f99-d15a1a6d9b43;es;Ayuda financiera para personas con discapacidad;;es/vida-en-finlandia/salud/discapacitados/ayuda-financiera-para-personas-con-discapacidad;4269;Taloudellista tukea 101 (es)
8e2fd9ed-e2e3-42f6-9f99-d15a1a6d9b43;tr;Engelliler için ekonomik destek;;tr/finlandiya-da-ya-am/sa-l-k/engelliler/engelliler-i-in-ekonomik-destek;4270;Taloudellista tukea 101 (tr)
8e2fd9ed-e2e3-42f6-9f99-d15a1a6d9b43;zh;针对残疾人的经济援助 ;;zh/living-in-finland/health/disabled-persons/financial-support-for-disabled-persons;4272;Taloudellista tukea 101 (zh)
8e2fd9ed-e2e3-42f6-9f99-d15a1a6d9b43;fa;حمایت‌های مالی معلولین;;fa/living-in-finland/health/disabled-persons/financial-support-for-disabled-persons;4274;Taloudellista tukea 101 (fa)
8e2fd9ed-e2e3-42f6-9f99-d15a1a6d9b43;ar; الدعم المادي للمعاقين;;ar/living-in-finland/health/disabled-persons/financial-support-for-disabled-persons;4275;Taloudellista tukea 101 (ar)
7563d1e9-a9dc-4ca6-a7b0-5fff5935579f;ar;العائلة;ما هي العائلة؟ | الزواج | الطلاق | الزواج المفتوح (التعايش) | انتهاء الزواج المفتوح أي صلة التعايش  | الأطفال | دعم مادي للعائلات| رعاية الطفل | كبار السن;ar/living-in-finland/family;;
7563d1e9-a9dc-4ca6-a7b0-5fff5935579f;sv;Familj;Vad är en familj? | Äktenskap | Skilsmässa | Samboförhållande | Upphörande av ett samboförhållande | Barn |Ekonomiskt stöd till familjer| Vård av barnet | Äldre människor;sv/livet-i-finland/familj;;
7563d1e9-a9dc-4ca6-a7b0-5fff5935579f;fa;خانواده;خانواده چیست؟ | ازدواج رسمی | طلاق | زندگی زناشویی بدون ازدواج رسمی | پایان یافتن زندگی زناشویی بدون ازدواج رسمی | فرزندان | کمک های مالی به خانواده | مراقبت از کودک | سالمندان;fa/living-in-finland/family;;
7563d1e9-a9dc-4ca6-a7b0-5fff5935579f;zh;家庭;什么是家庭？ | 婚姻关系 | 离婚 | 同居关系 | 同居关系结束 | 儿童 | 为育儿家庭提供的经济援助 | 儿童的抚养 | 老年人;zh/living-in-finland/family;;
7563d1e9-a9dc-4ca6-a7b0-5fff5935579f;ru;Семья;Что такое семья? | Брак | Развод | Гражданский брак | Завершение гражданского брака | Дети | Пособие для семей | Уход за ребёнком | Пожилые люди;ru/living-in-finland/family;;
7563d1e9-a9dc-4ca6-a7b0-5fff5935579f;tr;Aile;Aile nedir? | Evlilik | Boşanma | Nikahsız evlilik | Nikahsız evliliğin sona ermesi | Çocuklar | Aileler için maddi destek| Çocuk bakımı | Yaşlılar;tr/finlandiya-da-ya-am/aile;;
7563d1e9-a9dc-4ca6-a7b0-5fff5935579f;es;Familia;¿Qué es una familia? | Matrimonio | Divorcio | La pareja de hecho | Finalización de la pareja de hecho | Menores | Ayuda financiera a las familias | El cuidado del niño | Personas mayores;es/vida-en-finlandia/familia;;
7563d1e9-a9dc-4ca6-a7b0-5fff5935579f;so;Qoyska;Waa maxey qoys?| Guurka | Furiinka | Wada deganaansho | Burburka xiriirka wada deganaanshada| Caruurta | Kaalmada dhaqaale ee qoyska | Daryeelka caruurta | Dadka da'da ah;so/nolosha-finland/qoyska;;
7563d1e9-a9dc-4ca6-a7b0-5fff5935579f;fr;Famille;Qu'est-ce qu'une famille ?| Mariage | Divorce | Union libre | Dissolution de l'union libre | Enfants | Allocations pour les familles | Garde de l'enfant | Les personnes âgées;fr/vie-en-finlande/famille;;
7563d1e9-a9dc-4ca6-a7b0-5fff5935579f;et;Pere;Mis on perekond? | Abielu | Abielulahutus | Vabaabielu | Vabaabielu lõppemine | Lapsed | Majanduslik toetus peredele | Lapse hoidmine | Eakad;et/elu-soomes/pere;;
556cab51-1f10-4c03-8df6-fd01d4d00a87;ar;ما هي العائلة؟;;ar/living-in-finland/family/what-is-a-family;3016;Erilaisia perheitä 101 (ar)
556cab51-1f10-4c03-8df6-fd01d4d00a87;sv;Vad är en familj?;;sv/livet-i-finland/familj/vad-ar-en-familj;3017;Erilaisia perheitä 101 (sv)
556cab51-1f10-4c03-8df6-fd01d4d00a87;fa;خانواده چیست؟;;fa/living-in-finland/family/what-is-a-family;3018;Erilaisia perheitä 101 (fa)
556cab51-1f10-4c03-8df6-fd01d4d00a87;zh;什么是家庭？;;zh/living-in-finland/family/what-is-a-family;3020;Erilaisia perheitä 101 (zh)
556cab51-1f10-4c03-8df6-fd01d4d00a87;ru;Что такое семья?;;ru/living-in-finland/family/what-is-a-family;3022;Erilaisia perheitä 101 (ru)
556cab51-1f10-4c03-8df6-fd01d4d00a87;tr;Aile nedir?;;tr/finlandiya-da-ya-am/aile/aile-nedir;3024;Erilaisia perheitä 101 (tr)
556cab51-1f10-4c03-8df6-fd01d4d00a87;es;¿Qué es una familia?;;es/vida-en-finlandia/familia/que-es-una-familia;3025;Erilaisia perheitä 101 (es)
556cab51-1f10-4c03-8df6-fd01d4d00a87;so;Waa maxey qoys?;;so/nolosha-finland/qoyska/waa-maxey-qoys;3026;Erilaisia perheitä 101 (so)
556cab51-1f10-4c03-8df6-fd01d4d00a87;fr;Qu'est-ce qu'une famille ?;;fr/vie-en-finlande/famille/quest-ce-quune-famille;3028;Erilaisia perheitä 101 (fr)
556cab51-1f10-4c03-8df6-fd01d4d00a87;et;Mis on perekond?;;et/elu-soomes/pere/mis-on-perekond;3029;Erilaisia perheitä 101 (et)
e97af33e-e780-4eff-921b-1ebdd61d314b;ar;العائلة المكونة من والد/والدة منفرد;;ar/living-in-finland/family/different-kinds-of-families/single-parent-families;3030;Yhden vanhemman perhe 101 (ar)
e97af33e-e780-4eff-921b-1ebdd61d314b;sv;Familjer med en förälder;;sv/livet-i-finland/familj/olika-familjer/familjer-med-en-foralder;3031;Yhden vanhemman perhe 101 (sv)
e97af33e-e780-4eff-921b-1ebdd61d314b;fa;خانواده های دارای یک سرپرست;;fa/living-in-finland/family/different-kinds-of-families/single-parent-families;3032;Yhden vanhemman perhe 101 (fa)
e97af33e-e780-4eff-921b-1ebdd61d314b;zh;单亲家庭;;zh/living-in-finland/family/different-kinds-of-families/single-parent-families;3034;Yhden vanhemman perhe 101 (zh)
e97af33e-e780-4eff-921b-1ebdd61d314b;ru;Неполная семья;;ru/living-in-finland/family/different-kinds-of-families/single-parent-families;3036;Yhden vanhemman perhe 101 (ru)
e97af33e-e780-4eff-921b-1ebdd61d314b;tr;Tek ebeveynli aile;;tr/finlandiya-da-ya-am/aile/de-i-ik-aileler/tek-ebeveynli-aile;3038;Yhden vanhemman perhe 101 (tr)
e97af33e-e780-4eff-921b-1ebdd61d314b;es;Familias monoparentales;;es/vida-en-finlandia/familia/otras-familias/familias-monoparentales;3039;Yhden vanhemman perhe 101 (es)
e97af33e-e780-4eff-921b-1ebdd61d314b;so;Qoyska halka waalid leh;;so/nolosha-finland/qoyska/qoysaska-kala-duwan/qoyska-halka-waalid-leh;3040;Yhden vanhemman perhe 101 (so)
e97af33e-e780-4eff-921b-1ebdd61d314b;fr;Famille monoparentale;;fr/vie-en-finlande/famille/familles-diff-rentes/famille-monoparentale;3042;Yhden vanhemman perhe 101 (fr)
e97af33e-e780-4eff-921b-1ebdd61d314b;et;Ühe vanemaga pere;;et/elu-soomes/pere/erinevad-pered/-he-vanemaga-pere;3043;Yhden vanhemman perhe 101 (et)
fbd67ab5-339d-41a9-96e4-9986fc5f4283;ar;الزواج في فنلندا;;ar/living-in-finland/family/marriage;3226;Avioliitto 101 (ar)
fbd67ab5-339d-41a9-96e4-9986fc5f4283;sv;Äktenskap i Finland;;sv/livet-i-finland/familj/aktenskap;3227;Avioliitto 101 (sv)
fbd67ab5-339d-41a9-96e4-9986fc5f4283;fa;پیوند زناشویی در فنلاند;;fa/living-in-finland/family/marriage;3228;Avioliitto 101 (fa)
fbd67ab5-339d-41a9-96e4-9986fc5f4283;zh;婚姻关系;;zh/living-in-finland/family/marriage;3230;Avioliitto 101 (zh)
fbd67ab5-339d-41a9-96e4-9986fc5f4283;ru;Брак в Финляндии;;ru/living-in-finland/family/marriage;3232;Avioliitto 101 (ru)
fbd67ab5-339d-41a9-96e4-9986fc5f4283;tr;Finlandiya’da evlenme;;tr/finlandiya-da-ya-am/aile/evlilik;3234;Avioliitto 101 (tr)
fbd67ab5-339d-41a9-96e4-9986fc5f4283;es;El matrimonio en Finlandia;;es/vida-en-finlandia/familia/matrimonio;3235;Avioliitto 101 (es)
fbd67ab5-339d-41a9-96e4-9986fc5f4283;so;Guurka Finland;;so/nolosha-finland/qoyska/guurka;3236;Avioliitto 101 (so)
fbd67ab5-339d-41a9-96e4-9986fc5f4283;fr;Mariage en Finlande;;fr/vie-en-finlande/famille/mariage;3238;Avioliitto 101 (fr)
fbd67ab5-339d-41a9-96e4-9986fc5f4283;et;Abielu Soomes;;et/elu-soomes/pere/abielu;3239;Avioliitto 101 (et)
0366c2f0-57dd-4fb1-8286-0c0f0954c652;ar;قائمة مذكرات لعقد الزواج في فنلندا;;ar/living-in-finland/family/marriage/getting-married-in-finland-a-check-list;3240;Avioliiton solmiminen Suomessa, muistilista 101 (ar)
0366c2f0-57dd-4fb1-8286-0c0f0954c652;sv;Ingående av äktenskap i Finland, komihåglista;;sv/livet-i-finland/familj/aktenskap/ingaende-av-aktenskap-i-finland-komihaglista;3241;Avioliiton solmiminen Suomessa, muistilista 101 (sv)
0366c2f0-57dd-4fb1-8286-0c0f0954c652;fa;عقد پیمان ازدواج در فنلاند، موضوعاتی که باید بخاطر داشته باشید;;fa/living-in-finland/family/marriage/getting-married-in-finland-a-check-list;3242;Avioliiton solmiminen Suomessa, muistilista 101 (fa)
0366c2f0-57dd-4fb1-8286-0c0f0954c652;zh;在芬结婚备忘录;;zh/living-in-finland/family/marriage/getting-married-in-finland-a-check-list;3244;Avioliiton solmiminen Suomessa, muistilista 101 (zh)
0366c2f0-57dd-4fb1-8286-0c0f0954c652;ru;Заключение брака в Финляндии, памятка;;ru/living-in-finland/family/marriage/getting-married-in-finland-a-check-list;3246;Avioliiton solmiminen Suomessa, muistilista 101 (ru)
0366c2f0-57dd-4fb1-8286-0c0f0954c652;tr;Finlandiya’da evlenmeden önce yapılması gerekenler listesi;;tr/finlandiya-da-ya-am/aile/evlilik/finlandiya-da-evlenmek-yap-lmas-gerekenler-listesi;3248;Avioliiton solmiminen Suomessa, muistilista 101 (tr)
0366c2f0-57dd-4fb1-8286-0c0f0954c652;es;La celebración del matrimonio en Finlandia: cosas a recordar;;es/vida-en-finlandia/familia/matrimonio/la-celebraci-n-del-matrimonio-en-finlandia-cosas-a-recordar;3249;Avioliiton solmiminen Suomessa, muistilista 101 (es)
0366c2f0-57dd-4fb1-8286-0c0f0954c652;so;Liiska xasuusta, ee guurka dalka Finland;;so/nolosha-finland/qoyska/guurka/liiska-xasuusta-ee-guurka-dalka-finland;3250;Avioliiton solmiminen Suomessa, muistilista 101 (so)
0366c2f0-57dd-4fb1-8286-0c0f0954c652;fr;Se marier en Finlande, liste de contrôle;;fr/vie-en-finlande/famille/mariage/se-marier-en-finlande-liste-de-contr-le;3252;Avioliiton solmiminen Suomessa, muistilista 101 (fr)
0366c2f0-57dd-4fb1-8286-0c0f0954c652;et;Abielu sõlmimine Soomes, meelespea;;et/elu-soomes/pere/abielu/abielu-s-lmimine-soomes-meelespea;3253;Avioliiton solmiminen Suomessa, muistilista 101 (et)
cc7d8af9-af55-4330-98e4-8173640f87c0;ar;حقوق وواجبات الأزواج والزوجات;;ar/living-in-finland/family/marriage/being-married;3338;Elämä avioliitossa 101 (ar)
cc7d8af9-af55-4330-98e4-8173640f87c0;sv;Äkta makars rättigheter och skyldigheter;;sv/livet-i-finland/familj/aktenskap/livet-i-ett-aktenskap;3339;Elämä avioliitossa 101 (sv)
cc7d8af9-af55-4330-98e4-8173640f87c0;fa;حقوق و وظایف همسرانی که ازدواج رسمی نکرده اند;;fa/living-in-finland/family/marriage/being-married;3340;Elämä avioliitossa 101 (fa)
cc7d8af9-af55-4330-98e4-8173640f87c0;zh;婚姻双方的权利和义务;;zh/living-in-finland/family/marriage/being-married;3342;Elämä avioliitossa 101 (zh)
cc7d8af9-af55-4330-98e4-8173640f87c0;ru;Права и обязанности супругов в официальном браке;;ru/living-in-finland/family/marriage/being-married;3344;Elämä avioliitossa 101 (ru)
cc7d8af9-af55-4330-98e4-8173640f87c0;tr;Evli çiftlerin hak ve sorumlulukları;;tr/finlandiya-da-ya-am/aile/evlilik/evlilikte-hayat;3346;Elämä avioliitossa 101 (tr)
cc7d8af9-af55-4330-98e4-8173640f87c0;es;Derechos y obligaciones de los cónyuges;;es/vida-en-finlandia/familia/matrimonio/vida-matrimonial;3347;Elämä avioliitossa 101 (es)
cc7d8af9-af55-4330-98e4-8173640f87c0;so;Xuquuqda iyo waajibaadyada lammaanayaasha is qaba;;so/nolosha-finland/qoyska/guurka/nolosha-guurka;3348;Elämä avioliitossa 101 (so)
cc7d8af9-af55-4330-98e4-8173640f87c0;fr;Droits et obligations des conjoints;;fr/vie-en-finlande/famille/mariage/mariage-et-vie-en-couple;3350;Elämä avioliitossa 101 (fr)
cc7d8af9-af55-4330-98e4-8173640f87c0;et;Abikaasade õigused ja kohustused;;et/elu-soomes/pere/abielu/abielus-elamine;3351;Elämä avioliitossa 101 (et)
926f3a40-c1f8-4d30-b13d-97339396765e;ar;الطلاق;;ar/living-in-finland/family/divorce;3352;Avioero 101 (ar)
926f3a40-c1f8-4d30-b13d-97339396765e;sv;Skilsmässa;;sv/livet-i-finland/familj/skilsmassa;3353;Avioero 101 (sv)
926f3a40-c1f8-4d30-b13d-97339396765e;fa;طلاق;;fa/living-in-finland/family/divorce;3354;Avioero 101 (fa)
926f3a40-c1f8-4d30-b13d-97339396765e;zh;离婚;;zh/living-in-finland/family/divorce;3356;Avioero 101 (zh)
926f3a40-c1f8-4d30-b13d-97339396765e;ru;Развод;;ru/living-in-finland/family/divorce;3358;Avioero 101 (ru)
926f3a40-c1f8-4d30-b13d-97339396765e;tr;Boşanma;;tr/finlandiya-da-ya-am/aile/bo-anma;3360;Avioero 101 (tr)
926f3a40-c1f8-4d30-b13d-97339396765e;es;Divorcio;;es/vida-en-finlandia/familia/divorcio;3361;Avioero 101 (es)
926f3a40-c1f8-4d30-b13d-97339396765e;so;Furiinka;;so/nolosha-finland/qoyska/furiinka;3362;Avioero 101 (so)
926f3a40-c1f8-4d30-b13d-97339396765e;fr;Divorce;;fr/vie-en-finlande/famille/divorce;3364;Avioero 101 (fr)
926f3a40-c1f8-4d30-b13d-97339396765e;et;Abielulahutus;;et/elu-soomes/pere/abielulahutus;3365;Avioero 101 (et)
ca711f8c-acb7-469a-9d56-46d21141631e;ar;الممتلكات عند الطلاق ;;ar/living-in-finland/family/divorce/property-in-a-divorce;3394;Omaisuus avioerossa 101 (ar)
ca711f8c-acb7-469a-9d56-46d21141631e;sv;Egendom vid skilsmässa;;sv/livet-i-finland/familj/skilsmassa/egendom-vid-skilsmassa;3395;Omaisuus avioerossa 101 (sv)
ca711f8c-acb7-469a-9d56-46d21141631e;fa;  وضعیت دارایی بعد از متارکه;;fa/living-in-finland/family/divorce/property-in-a-divorce;3396;Omaisuus avioerossa 101 (fa)
ca711f8c-acb7-469a-9d56-46d21141631e;zh;离婚后的个人财产;;zh/living-in-finland/family/divorce/property-in-a-divorce;3398;Omaisuus avioerossa 101 (zh)
ca711f8c-acb7-469a-9d56-46d21141631e;ru;Собственность при разводе ;;ru/living-in-finland/family/divorce/property-in-a-divorce;3400;Omaisuus avioerossa 101 (ru)
ca711f8c-acb7-469a-9d56-46d21141631e;tr;Boşanmada mal varlığı;;tr/finlandiya-da-ya-am/aile/bo-anma/bo-anmada-maddi-varl-klar;3402;Omaisuus avioerossa 101 (tr)
ca711f8c-acb7-469a-9d56-46d21141631e;es;La propiedad en casos de divorcio;;es/vida-en-finlandia/familia/divorcio/la-propiedad-en-casos-de-divorcio;3403;Omaisuus avioerossa 101 (es)
ca711f8c-acb7-469a-9d56-46d21141631e;so;Hantida marka furiin la galo;;so/nolosha-finland/qoyska/furiinka/hantida-marka-furiin-la-galo;3404;Omaisuus avioerossa 101 (so)
ca711f8c-acb7-469a-9d56-46d21141631e;fr;Les biens dans le divorce;;fr/vie-en-finlande/famille/divorce/les-biens-dans-le-divorce;3406;Omaisuus avioerossa 101 (fr)
ca711f8c-acb7-469a-9d56-46d21141631e;et;Vara abielu lahutamise korral;;et/elu-soomes/pere/abielulahutus/vara-abielu-lahutamise-korral;3407;Omaisuus avioerossa 101 (et)
189c2799-71ae-456a-849b-88a65db4f118;ar;الأطفال عند الطلاق ;;ar/living-in-finland/family/divorce/children-in-a-divorce;3408;Lapset avioerossa 101 (ar)
189c2799-71ae-456a-849b-88a65db4f118;sv;Barn vid skilsmässa;;sv/livet-i-finland/familj/skilsmassa/barn-vid-skilsmassa;3409;Lapset avioerossa 101 (sv)
189c2799-71ae-456a-849b-88a65db4f118;fa;وضعیت فرزندان در ضمن طلاق;;fa/living-in-finland/family/divorce/children-in-a-divorce;3410;Lapset avioerossa 101 (fa)
189c2799-71ae-456a-849b-88a65db4f118;zh;离异家庭中的孩子;;zh/living-in-finland/family/divorce/children-in-a-divorce;3412;Lapset avioerossa 101 (zh)
189c2799-71ae-456a-849b-88a65db4f118;ru;Дети при разводе;;ru/living-in-finland/family/divorce/children-in-a-divorce;3414;Lapset avioerossa 101 (ru)
189c2799-71ae-456a-849b-88a65db4f118;tr;Boşanmada çocukların konumu;;tr/finlandiya-da-ya-am/aile/bo-anma/bo-an-rken-ocuklar;3416;Lapset avioerossa 101 (tr)
189c2799-71ae-456a-849b-88a65db4f118;es;Los hijos en caso de divorcio;;es/vida-en-finlandia/familia/divorcio/los-menores-y-el-divorcio;3417;Lapset avioerossa 101 (es)
189c2799-71ae-456a-849b-88a65db4f118;so;Caruurta waalidiintoodu is-fureen;;so/nolosha-finland/qoyska/furiinka/caruurta-waalidiintoodu-is-fureen;3418;Lapset avioerossa 101 (so)
189c2799-71ae-456a-849b-88a65db4f118;fr;Les enfants et le divorce;;fr/vie-en-finlande/famille/divorce/enfants-et-le-divorce;3420;Lapset avioerossa 101 (fr)
189c2799-71ae-456a-849b-88a65db4f118;et;Lapsed abielulahutuses;;et/elu-soomes/pere/abielulahutus/lapsed-abielulahutuses;3421;Lapset avioerossa 101 (et)
a9c8a46b-27fb-444c-b08f-d9b015df86a0;ar;الزواج المفتوح (التعايش);;ar/living-in-finland/family/common-law-relationship;3422;Avoliitto 101 (ar)
a9c8a46b-27fb-444c-b08f-d9b015df86a0;sv;Samboförhållande;;sv/livet-i-finland/familj/samboforhallande;3423;Avoliitto 101 (sv)
a9c8a46b-27fb-444c-b08f-d9b015df86a0;fa;زندگی زناشویی بدون ازدواج رسمی;;fa/living-in-finland/family/common-law-relationship;3424;Avoliitto 101 (fa)
a9c8a46b-27fb-444c-b08f-d9b015df86a0;zh;同居关系;;zh/living-in-finland/family/common-law-relationship;3426;Avoliitto 101 (zh)
a9c8a46b-27fb-444c-b08f-d9b015df86a0;ru;Гражданский брак;;ru/living-in-finland/family/common-law-relationship;3428;Avoliitto 101 (ru)
a9c8a46b-27fb-444c-b08f-d9b015df86a0;tr;Nikâhsız evlilik;;tr/finlandiya-da-ya-am/aile/nikahs-z-evlilik;3430;Avoliitto 101 (tr)
a9c8a46b-27fb-444c-b08f-d9b015df86a0;es;La pareja de hecho;;es/vida-en-finlandia/familia/la-pareja-de-hecho;3431;Avoliitto 101 (es)
a9c8a46b-27fb-444c-b08f-d9b015df86a0;so;Wada deganaansho;;so/nolosha-finland/qoyska/wada-deganaansho;3432;Avoliitto 101 (so)
a9c8a46b-27fb-444c-b08f-d9b015df86a0;fr;Union libre;;fr/vie-en-finlande/famille/union-libre;3434;Avoliitto 101 (fr)
a9c8a46b-27fb-444c-b08f-d9b015df86a0;et;Vabaabielu;;et/elu-soomes/pere/vabaabielu;3435;Avoliitto 101 (et)
ad2e518f-c633-431a-bdc0-8c4bf624634e;ar;انتهاء الزواج المفتوح أي صلة التعايش;;ar/living-in-finland/family/terminating-a-common-law-relationship;3576;Avoliiton päättyminen 101 (ar)
ad2e518f-c633-431a-bdc0-8c4bf624634e;sv;Upphörande av ett samboförhållande;;sv/livet-i-finland/familj/upphorande-av-ett-samboforhallande;3577;Avoliiton päättyminen 101 (sv)
ad2e518f-c633-431a-bdc0-8c4bf624634e;fa;پایان یافتن زندگی زناشویی بدون ازدواج رسمی;;fa/living-in-finland/family/terminating-a-common-law-relationship;3578;Avoliiton päättyminen 101 (fa)
ad2e518f-c633-431a-bdc0-8c4bf624634e;zh;同居关系结束;;zh/living-in-finland/family/terminating-a-common-law-relationship;3580;Avoliiton päättyminen 101 (zh)
ad2e518f-c633-431a-bdc0-8c4bf624634e;ru;Завершение гражданского брака;;ru/living-in-finland/family/terminating-a-common-law-relationship;3582;Avoliiton päättyminen 101 (ru)
ad2e518f-c633-431a-bdc0-8c4bf624634e;tr;Nikahsız evliliğin sona ermesi;;tr/finlandiya-da-ya-am/aile/nikahs-z-evlili-in-sona-ermesi;3584;Avoliiton päättyminen 101 (tr)
ad2e518f-c633-431a-bdc0-8c4bf624634e;es;Finalización de la pareja de hecho;;es/vida-en-finlandia/familia/finalizaci-n-de-la-pareja-de-hecho;3585;Avoliiton päättyminen 101 (es)
ad2e518f-c633-431a-bdc0-8c4bf624634e;so;Burburka xiriirka wada deganaanshada;;so/nolosha-finland/qoyska/burburka-xiriirka-wada-deganaanshada;3586;Avoliiton päättyminen 101 (so)
ad2e518f-c633-431a-bdc0-8c4bf624634e;fr;Dissolution de l'union libre;;fr/vie-en-finlande/famille/dissolution-de-l-union-libre;3588;Avoliiton päättyminen 101 (fr)
ad2e518f-c633-431a-bdc0-8c4bf624634e;et;Vabaabielu lõppemine;;et/elu-soomes/pere/vabaabielu-l-ppemine;3589;Avoliiton päättyminen 101 (et)
